ID_EMPRESA,accesos_2022,porcentaje,porcentaje_cumulativo
VELONET S.A.S,11145,0.0013138689745491377,0.9298791252332279
FIBERLINKNETWORKS S.A.S,10193,0.0012016389822861698,0.9310807642155141
LOGISTICA INTEGRAL SATELITAL S.A.S.,10107,0.0011915005586153554,0.9322722647741295
TV COLOMBIA DIGITAL SAS,8973,0.0010578148325374082,0.9333300796066669
EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,8739,0.0010302288890610062,0.9343603084957279
TIRIAN TELECOMUNICACIONES S.A.S.,7534,0.0008881730690222705,0.9352484815647502
TPE COMUNICACIONES COLOMBIA SAS,7455,0.0008788598658828015,0.9361273414306329
UNICABLE H.D. SAS,7115,0.0008387777257888843,0.9369661191564218
GARDEN TECHNOLOGY SAS,7083,0.0008350052890741627,0.937801124445496
CABLETAME S A S,5783,0.000681750047538597,0.9384828744930346
ERT SA ESP,5733,0.0006758556151718445,0.9391587301082064
EVERNET S.A.S.,5698,0.0006717295125151177,0.9398304596207215
HS NETWORKS SAS,5477,0.0006456761214540716,0.9404761357421756
TV&MÁS S.A.S,5456,0.0006432004598600355,0.9411193362020356
BETEL SOLUCIONES S.A.S.,5364,0.0006323547043052108,0.9417516909063408
TUCABLE S.A.S.,5311,0.0006261066059964532,0.9423777975123373
COLOMBIATEL TELECOMUNICACIONES S.A.S.,5195,0.0006124315229055873,0.9429902290352429
CABLE Y TV  YOPAL S.A.S. INTERNET INALAMBRICO,5021,0.0005919188982692886,0.9435821479335121
SINERGY SOLUCIONES INTEGRALES S.A.S,4886,0.0005760039308790567,0.9441581518643912
INVERSIONES ZULUAGA SEJIN S.A.S.,4602,0.0005425235550359024,0.9447006754194271
CORPORACION ANTENA PARABOLICA GALAXIA EL PEÑOL,4524,0.0005333282405437685,0.9452340036599709
AVIDTEL E.U.,4500,0.0005304989130077273,0.9457645025729786
AMERICANA DE TECNOLOGIA Y COMUNICACIONES SAS,4455,0.00052519392387765,0.9462896964968562
FUTURE SOLUTIONS DEVELOPMENT S.A.S.,4376,0.000515880720738181,0.9468055772175944
CABLELINEA S.A.S.,4361,0.0005141123910281552,0.9473196896086226
ATENEA TELECOMUNICACIONES S.A.S.,4152,0.0004894736637351297,0.9478091632723576
SOMOS NETWORKS COLOMBIA S.A.S. BIC,4102,0.00048357923136837713,0.948292742503726
IP TECHNOLOGIES SAS,3956,0.00046636748885745975,0.9487591099925834
COMUNICACIONES Y SERVICIOS BRIYOVI S.A.S.,3938,0.0004642454932054289,0.9492233554857888
C & C VISION S.A.S.,3898,0.00045952994731202686,0.9496828854331009
COOPERATIVA DE SERVICIOS PUBLICOS SONSON LTDA SERVICOOPS E.S.P.,3861,0.00045516806736063,0.9501380535004615
KALU DE COLOMBIA SAS,3686,0.0004345375540769961,0.9505725910545385
ASONET COLOMBIA LTDA,3665,0.00043206189248296006,0.9510046529470215
VISION SATELITAL COMUNICACIONES S.A.S.,3626,0.00042746423523689313,0.9514321171822584
CLICKHD,3622,0.0004269926806475529,0.9518591098629059
SUPERFIBRAS COLOMBIA SAS,3600,0.0004243991304061818,0.952283508993312
INTER T.V. S.A.S,3586,0.0004227486893434911,0.9527062576826555
INTERLANS S.A.S.,3573,0.0004212161369281354,0.9531274738195836
CABLE Y TELECOMUNICACIONES DE COLOMBIA S.A.S. CABLETELCO,3571,0.0004209803596334653,0.9535484541792171
WIRELESS COLOMBIA S.A.S.,3468,0.0004088378289579551,0.953957292008175
IFX NETWORKS COLOMBIA S.A.S.,3370,0.00039728474151912017,0.9543545767496942
CONECTIC TELECOMUNICACIONES S.A.S,3358,0.0003958700777510996,0.9547504468274453
WALIX S.A.S.,3249,0.00038302021519157905,0.9551334670426368
GENIONET TELECOMUNICACIONES SAS,3042,0.0003586172651932236,0.9554920843078301
SPACE COMUNICACIONES S.A.S.,2988,0.0003522512782371309,0.9558443355860672
BITOL S.A.S,2978,0.0003510723917637804,0.956195407977831
ASOCIACION COMUNITARIA PARABOLICA GRANADA,2973,0.0003504829485271051,0.9565458909263581
TUNORTETV TELECOMUNICACIONES S.A.S,2887,0.0003403445248562908,0.9568862354512144
VESGA TELECOMUNICACIONES SAS,2835,0.00033421431519486814,0.9572204497664093
PROMOTORA DE TELEVISION. INTERNET Y COMUNICACIONES SAS,2799,0.00032997032389080633,0.9575504200903001
BOR - CONEXIONES S A S,2789,0.0003287914374174558,0.9578792115277176
COMSSET COMUNICACIONES SAS,2776,0.00032725888500210017,0.9582064704127197
CAM NETWORK SOLUCIONES S.A.S,2697,0.0003179456818626312,0.9585244160945823
FORERO & CIA COMUNICACIONES S.A.S.,2676,0.0003154700202685951,0.9588398861148508
SYSTEL COMUNICACIONES CARTAGO S.A.S.,2601,0.00030662837171846637,0.9591465144865693
SERVYCOM COLOMBIA SAS,2464,0.0002904776270335644,0.9594369921136029
ALK NET LTDA,2462,0.0002902418497388943,0.9597272339633418
BARAK TECNOLOGIA INFORMACION Y COMUNICACIONES SAS,2461,0.0002901239610915593,0.9600173579244333
GRUPO UNO TELECOMUNICACIONES SAS,2376,0.00028010342606808,0.9602974613505014
MECATRONICS INGENIERIA Y SOLUCIONES S.A.S.,2366,0.00027892453959472947,0.9605763858900962
UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,2365,0.00027880665094739444,0.9608551925410436
SUPERACTIVA S.A.S.,2313,0.0002726764412859718,0.9611278689823295
SERVICIOS INTEGRALES TELECOMUNICACIONES SAS,2269,0.0002674893408032296,0.9613953583231327
HOME TV COMUNICACIONES S.A.S.,2257,0.00026607467703520897,0.9616614330001679
ASISTENCIA COMUNICACIONES S.A.S,2256,0.00026595678838787395,0.9619273897885559
MAX TV SAS,2228,0.0002626559062624925,0.9621900456948184
CENTURYLINK COLOMBIA S.A.,2204,0.0002598265787264513,0.9624498722735448
CABLE SAS,2201,0.00025947291278444613,0.9627093451863293
TECH SYSTEM PLUS TELECOMUNICACIONES SAS,2190,0.0002581761376637606,0.9629675213239931
NET2COM SAS,2179,0.00025687936254307505,0.9632244006865361
SERVISYSTEN SAS,2147,0.00025310692582835345,0.9634775076123645
COCOM S.A.S,2063,0.0002432042794522092,0.9637207118918167
AXESAT S.A.,2043,0.00024084650650550818,0.9639615583983222
TV ISLA LTDA,2033,0.00023966762003215766,0.9642012260183543
ORIENTE MÍO TELECOMUNICACIONES S.A.S ZOMAC,2030,0.0002393139540901525,0.9644405399724445
LA CORPORACION PRO ACODEMA,2029,0.00023919606544281746,0.9646797360378874
DIFUDATOS S A S,2026,0.0002388423995008123,0.9649185784373882
MIRAVISION S.A.S,1992,0.0002348341854914206,0.9651534126228796
RED PLANET TELECOMUNICACIONES SAS,1987,0.00023424474225474534,0.9653876573651343
COMUNICACIONES REDES Y ENLACES SAS,1986,0.0002341268536074103,0.9656217842187418
CONECTTIC S A S,1965,0.00023165119201337423,0.9658534354107552
TELNET ISP S.A.S.,1955,0.00023047230554002371,0.9660839077162953
LOGISTICA EN TELECOMUNICACIONES S.A.S.,1896,0.00022351687534725575,0.9663074245916425
CENTRAL DE SERVICIOS DIGITALES S.A.S.,1894,0.00022328109805258564,0.9665307056896951
COMPAÑIA LATINOAMERICANA DE SOFTWARE SAS - LASC SAS,1877,0.0002212769910478898,0.966751982680743
WISP TELECOMUNICACIONES SAS,1874,0.00022092332510588464,0.966972906005849
ZumaComunicacionesdeColombiaSA,1830,0.00021573622462314242,0.9671886422304721
UFINET COLOMBIA S.A,1821,0.00021467522679712695,0.9674033174572692
A Y A RADIOCOMUNICACIONES S.A.S.,1800,0.0002121995652030909,0.9676155170224723
GLOBAL PLAY SAS,1795,0.00021161012196641563,0.9678271271444387
INTELCOM CALI SAS,1753,0.00020665879877834352,0.9680337859432171
GB NET TV SAS,1703,0.000200764366411591,0.9682345503096287
CABLE NET CUCUTA SAS,1702,0.00020064647776425596,0.968435196787393
HIZ TELECOMUNICACIONES S.A.S,1693,0.0001995854799382405,0.9686347822673312
ALFASURT TV CABLE SAS.,1682,0.00019828870481755493,0.9688330709721488
ARNO PRODUCCIONES S.A.S,1678,0.00019781715022821475,0.969030888122377
MAS NET S.A.S,1674,0.00019734559563887454,0.9692282337180159
COMPAÑIA INTEGRAL DE RECURSOS EN TELECOMUNICACIONES SAS,1671,0.0001969919296968694,0.9694252256477128
PCNET.COM S.A.S,1627,0.00019180482921412717,0.9696170304769269
ESG COMUNICACIONES S.A.S,1621,0.00019109749733011686,0.9698081279742571
REDNET GROUP S.A.S,1616,0.0001905080540934416,0.9699986360283506
M&M INVERSIONES MORENO S.A.S,1614,0.0001902722767987715,0.9701889083051494
INZANET SAS,1614,0.0001902722767987715,0.9703791805819482
FCF COMUNICACIONES S.A.S.,1612,0.0001900364995041014,0.9705692170814523
ISPA TELECOMUNICACIONES S.A.S,1596,0.0001881502811467406,0.970757367362599
 INTERNET Y TELEVISIÓN DE COLOMBIA SOCIEDAD POR ACCIONES SIMPLIFICADA,1593,0.00018779661520473544,0.9709451639778037
SUPER WOW COLOMBIA S.A.S.,1551,0.00018284529201666332,0.9711280092698203
ASOCIACION COMUNITARIA DE TELECOMUNICACIONES,1546,0.00018225584877998806,0.9713102651186003
INTERTEL SATELITAL S.A.S,1543,0.0001819021828379829,0.9714921673014383
AROS COMUNICACIONES LIMITADA,1494,0.00017612563911856546,0.9716682929405569
GLOBALTRONIK S.A.S,1467,0.0001729426456405191,0.9718412355861974
CABLENETBAG S.A.S,1439,0.00016964176351513767,0.9720108773497125
PSI TELECOMUNICACIONES DE COLO,1427,0.00016822709974711707,0.9721791044494595
Proveedor de Telecomunicaciones SAS,1422,0.00016763765651044182,0.9723467421059699
VOJ NETWORK CORP S.A.S,1387,0.00016351155385371503,0.9725102536598237
MEGANET TV S.A.S,1384,0.00016315788791170988,0.9726734115477353
INVERSA S.A.S,1369,0.00016138955820168413,0.972834801105937
CONECTANDO FRONTERAS S.A.S,1360,0.00016032856037566867,0.9729951296663126
JHON JAIRO MESA MESA E INGENIEROS ASOCIADOS SAS  JJMMELECTRONICS S.A.S.,1354,0.00015962122849165838,0.9731547508948043
DIGITVNET S.A.S,1352,0.00015938545119698828,0.9733141363460013
INTESOGAMOSO COMUNICACIONES S.A.S,1352,0.00015938545119698828,0.9734735217971983
TV GAITAN TELECOMUNICACIONES S.A.S,1345,0.00015856023066564292,0.9736320820278639
ENLAZAR COMUNICACIONES S.A.S,1342,0.00015820656472363776,0.9737902885925875
NETWORK DAT@LINK S.A.S.,1332,0.00015702767825028727,0.9739473162708379
DESARROLLOS Y REDES S.A.S.,1331,0.00015690978960295222,0.9741042260604408
REDES INTERACTIVAS GROUP SAS,1318,0.00015537723718759655,0.9742596032976284
COOPERATIVA MULTIACTIVA LA CUMBRE,1316,0.00015514145989292645,0.9744147447575213
CONEXION R&G S.A.S.,1313,0.00015478779395092132,0.9745695325514723
INVERSIONES GERIOS S.A.S.,1312,0.00015466990530358627,0.9747242024567758
CORPORACION DE COPROPIETARIOS DE LA SEÑAL PARABOLICA DE ABEJORRAL COSPABE,1297,0.0001529015755935605,0.9748771040323694
FIBRANETPLUS S.A.S.,1294,0.00015254790965155534,0.975029651942021
JASTANET SAS,1277,0.00015054380264685948,0.9751801957446679
INTERNET Y TELECOMUNICACIONES DE COLOMBIA S.A.S.,1268,0.00014948280482084405,0.9753296785494887
UHF COMUNICACIONES SAS,1238,0.00014594614540079252,0.9754756246948895
ACCESS DIGITAL S.A.S,1215,0.00014323470651208636,0.9756188594014016
INTERYA S.A.S,1214,0.0001431168178647513,0.9757619762192663
INGEMTEL S.A.S,1213,0.00014299892921741626,0.9759049751484837
GLOBALWIFI SAS,1213,0.00014299892921741626,0.9760479740777012
CORPORACION DE TELECOMUNICACIONES MARIALABAJA,1188,0.00014005171303404,0.9761880257907352
SMART INVERSIONES & CONSTRUCCIONES INTELIGENTES,1178,0.00013887282656068948,0.9763268986172958
ASOCIACIÓN ANTENA PARABÓLICA DEL SOCORRO,1173,0.00013828338332401424,0.9764651820006198
CLICK-CONECTIVIDAD SIN FRONTERAS S.A.S,1163,0.00013710449685066373,0.9766022864974705
TV CABLE EL CENTRO SAS,1156,0.00013627927631931837,0.9767385657737898
INTERCOMM DE NARIÑO SAS,1129,0.00013309628284127202,0.9768716620566311
IP RED LTDA.,1109,0.000130738509894571,0.9770024005665257
L.C COMUNICACIONES E U,1108,0.00013062062124723597,0.9771330211877729
CONEXION TOTAL DE OCCIDENTE S.A.S,1094,0.00012897018018454524,0.9772619913679574
OPTILINK SAS,1092,0.00012873440288987514,0.9773907257708473
WISPER COMUNICACIONES S.A.S.,1090,0.00012849862559520504,0.9775192243964425
"SOCIEDAD DE TELEVISION, MERCADEOS Y TELECOMUNICACIONES S.A.S",1078,0.00012708396182718444,0.9776463083582696
ENTER TELECOMUNICACIONES BANDA ANCHA SAS,1076,0.00012684818453251434,0.9777731565428022
ASOCIACION DE TELEVISION TELEBOYACA,1073,0.00012649451859050918,0.9778996510613926
CABLE EXPRESS DE COLOMBIA LTDA,1071,0.00012625874129583908,0.9780259098026884
TEKCOM TECNOLOGIA Y COMUNICACIONES SAS,1070,0.00012614085264850403,0.978152050655337
EDCOM TELECOMUNICACIONES S.A.S.,1070,0.00012614085264850403,0.9782781915079855
WEBEX S.A.S,1070,0.00012614085264850403,0.978404332360634
COMPAÑIA COLOMBIANA DE TELECOMUNICACIONES SAS,1066,0.00012566929805916382,0.9785300016586931
B GROUP INGENIERIA S.A.S,1063,0.00012531563211715867,0.9786553172908102
CAFETEL TV SAS,1058,0.00012472618888048344,0.9787800434796907
TELEPROMTV SAS,1052,0.00012401885699647313,0.9789040623366871
SYK SOLUCIONES SAS,1050,0.00012378307970180302,0.979027845416389
UBIPREL S.A.S,1044,0.0001230757478177927,0.9791509211642068
REGIONAL DE SERVICIOS DE TELECOMUNICACIONES ZOMAC S.A.S,1043,0.00012295785917045766,0.9792738790233773
BITS PLAY S.A.S.,1028,0.00012118952946043191,0.9793950685528376
OV TV TELECOMUNICACIONES SAS,1020,0.00012024642028175151,0.9795153149731194
SOL CABLE VISION S. A. S. - E. S. P.,1016,0.0001197748656924113,0.9796350898388118
ASOCIACION COMUNITARIA DE TELEVISION POR CABLE ACOTV SIMIJACA,1002,0.0001181244246297206,0.9797532142634415
TELECOMUNICACIONES FACILRED S.A.S.,999,0.00011777075868771545,0.9798709850221292
DIUFF.NET TELECOMUNICACIONES SAS,988,0.0001164739835670299,0.9799874590056963
TORNET COMUNICACIONES S.A.S,986,0.0001162382062723598,0.9801036972119687
CABLEFUTURO TV S.A.S,986,0.0001162382062723598,0.980219935418241
DANHER REDES Y SERVICIOS S.A.S.,973,0.00011470565385700414,0.980334641072098
GRUPO COLIBRI S.A.S,969,0.00011423409926766393,0.9804488751713657
NANO TECNOLOGY S.A.S.,962,0.00011340887873631858,0.980562284050102
ASOCIACION TELEVISION DE SUPIA CALDAS,962,0.00011340887873631858,0.9806756929288384
SILCOM TELECOMUNICACIONES S.A.S.,956,0.00011270154685230827,0.9807883944756907
JHS INTERNET S.A.S,955,0.00011258365820497322,0.9809009781338957
MEDIAWIRE TELECOMUNICACIONES S.A.S,955,0.00011258365820497322,0.9810135617921006
CONEXXION WI-FI LTDA,948,0.00011175843767362787,0.9811253202297743
REDES TV SAT S.A.S,938,0.00011057955120027737,0.9812358997809746
HM TELECOMUNICACIONES DEL CAUCA SAS,934,0.00011010799661093716,0.9813460077775855
SUNNOVA SAS,930,0.00010963644202159697,0.9814556442196071
CABLE NET UNIVERSAT S.A.S,927,0.00010928277607959181,0.9815649269956866
VPN INGENIERÍA EN TELECOMUNICACIONES S.A.S.,926,0.00010916488743225676,0.9816740918831189
TURBO REDES TELECOMUNICACIONES S.A.S.,921,0.0001085754441955815,0.9817826673273146
TELECOMUNICACIONES DEL SAN JORGE Y LA MOJANA SAS,910,0.00010727866907489595,0.9818899459963895
VIVO TELECOMUNICACIONES S.A.S.,910,0.00010727866907489595,0.9819972246654644
TELEMATICS NETWORK SAS,902,0.00010633555989621555,0.9821035602253606
SERKOI SERVICIOS DE CONECTIVIDAD INALAMBRICA SAS,898,0.00010586400530687534,0.9822094242306675
RADIONET SOLUCIONES S.A.,896,0.00010562822801220525,0.9823150524586797
LINK GROUP TELECOMUNICACIONES S.A.S,895,0.0001055103393648702,0.9824205627980446
IMALLI COMUNICACIONES SAS,895,0.0001055103393648702,0.9825260731374095
NETWORKS INTERCONNECTED BY EXPERTS COMUNICACIONES S.A.S,888,0.00010468511883352484,0.982630758256243
WIFI ALTERNATIVO VALLE S.A.S,869,0.00010244523453415888,0.9827332034907772
SISTELME SAS,869,0.00010244523453415888,0.9828356487253114
SYSTEMS AND COMMUNICATIONS S.A.S. - SYSCOM TECNOLOGIA S.A.S.,868,0.00010232734588682383,0.9829379760711981
CR.ISP TELECOMUNICATION PROVIDER S.A.S.,867,0.00010220945723948878,0.9830401855284376
NEIA SAS,857,0.00010103057076613828,0.9831412160992038
HOLA WE DIGITAL S.A.S,843,9.938012970344757e-05,0.9832405962289072
VALLE TELECOMUNICACIONES SAS,840,9.902646376144241e-05,0.9833396226926687
MEG@NET TVCOMUNICACIONES S.A.S,839,9.890857511410737e-05,0.9834385312677828
CONNECT TELECOMUNICACIONES SAS,831,9.796546593542696e-05,0.9835364967337182
TECNOLOGIAS MERCATECH S.A.S,829,9.772968864075686e-05,0.983634226422359
CNC DEL MAR S.A.S E.S.P,828,9.761179999342182e-05,0.9837318382223524
MEGA TV C&J S.A.S,828,9.761179999342182e-05,0.9838294500223459
FIBRANET SAS,812,9.5725581636061e-05,0.983925175603982
JOHN JOTA COMUNICACIONES SAS,812,9.5725581636061e-05,0.984020901185618
INTERMEGAMUNDO PARTNERS SAS,805,9.490036110471566e-05,0.9841158015467227
GTEL TELECOMUNICACIONES S.A.S.,803,9.466458381004555e-05,0.9842104661305328
EMPRESA DE SERVICIOS INALAMBRICOS Y TELECOMUNICACIONES - EMSITEL LTDA.,803,9.466458381004555e-05,0.9843051307143428
BIOS INGENIERIA S.A.S,800,9.43109178680404e-05,0.9843994416322108
RADIO FRECUENCIA COMUNICACIONES S A S,797,9.395725192603524e-05,0.9844933988841369
CSSI TELECOMUNICACIONES SAS,792,9.336780868936e-05,0.9845867666928263
GLOBALNET INGENIERIA SAS,791,9.324992004202495e-05,0.9846800166128683
INTER REDES DEL MAGDALENA SAS,780,9.195314492133939e-05,0.9847719697577897
HYDRA SOLUCIONES EMPRESARIALES INGENIERIA SAS,779,9.183525627400434e-05,0.9848638050140637
TIERRANET S.A.S.,778,9.171736762666929e-05,0.9849555223816904
STARNET.NET S.A.S.,777,9.159947897933424e-05,0.9850471218606697
EMPRESA PRESTADORA DE SERVICIOS DE INTERNET Y TELEVISION SUR DE BOLIVAR S.A.S.,767,9.042059250598373e-05,0.9851375424531756
CABLE YUMA SAS,765,9.018481521131363e-05,0.9852277272683869
ENIGMA IMCT SAS,759,8.947748332730333e-05,0.9853172047517142
IMPORIENTE SOLUCIONES GLOBALES S.A.S,757,8.924170603263323e-05,0.9854064464577469
DIGICOMS SAS,757,8.924170603263323e-05,0.9854956881637795
JEFFERSON AFE S.A.S,752,8.865226279595797e-05,0.9855843404265755
TOP LINK S.A.S,750,8.841648550128787e-05,0.9856727569120768
STRATEGIC TECHNOLOGICAL DE COLOMBIA LTDA,741,8.735548767527242e-05,0.985760112399752
ISP PROVEEDOR DE SERVICIOS DE INTERNET S.A.S,740,8.723759902793737e-05,0.98584734999878
CORPORACION CIVICA PROGRESAR,736,8.676604443859717e-05,0.9859341160432186
SANEST SAS,736,8.676604443859717e-05,0.9860208820876571
SERVICIOS PUNTO AZUL COMUNICACIONES S.A.S.,736,8.676604443859717e-05,0.9861076481320957
SINERGIA SOLUTIONS S.A.S.,735,8.664815579126212e-05,0.986194296287887
CYD COMUNICACIONES SAS,735,8.664815579126212e-05,0.9862809444436783
CORPORACION ANTENA PARABOLICA DE GUATAPE CORPAGUA,734,8.653026714392707e-05,0.9863674747108222
ITELKOM S.A.S.,729,8.594082390725181e-05,0.9864534155347294
SERVIYA.NET S.A.S,729,8.594082390725181e-05,0.9865393563586367
CALLTOPBX S.A.S.,725,8.546926931791162e-05,0.9866248256279546
SERVIRED LMA COMUNICACIONES SAS,724,8.535138067057657e-05,0.9867101770086252
DATA-TELC COMUNICACIONES SAS,723,8.523349202324151e-05,0.9867954105006485
CONSULNETWORKS S.A. E.S.P.,722,8.511560337590646e-05,0.9868805261040243
CONECTA COMUNICACIONES SAS,719,8.476193743390131e-05,0.9869652880414582
ASOCIACION ANTENA PARABOLICA AMAGA,719,8.476193743390131e-05,0.9870500499788921
SKYNET DE COLOMBIA S.A.S. E.S.P,717,8.45261601392312e-05,0.9871345761390313
CAFENET COMUNICACIONES S.A. CAFENET S.A.,713,8.405460554989101e-05,0.9872186307445813
AJ GLOBAL PROYECTOS NET S.A.S.,712,8.393671690255596e-05,0.9873025674614838
SITELINKS SAS,710,8.370093960788586e-05,0.9873862684010917
COMPUSEB SOLUTIONS SAS,705,8.31114963712106e-05,0.9874693798974629
GPM ELECTROCOM S.A.S.,700,8.252205313453535e-05,0.9875519019505974
INFRACOM INFRAESTRUCTURA EN TELECOMUNICACIONES S.A.S,699,8.24041644872003e-05,0.9876343061150846
ALTITUD STUDIOS S A S,695,8.19326098978601e-05,0.9877162387249825
SYSNETWORK NETSA SAS,693,8.169683260318999e-05,0.9877979355575857
EASYNET GROUP S.A.S,686,8.087161207184464e-05,0.9878788071696575
RURAL NET TELECOMUNICACIONES S.A.S,685,8.075372342450959e-05,0.987959560893082
REDESMAS.NET S.A.S,683,8.051794612983949e-05,0.9880400788392119
PROVINET TELECOMUNICACIONES SAS,682,8.040005748250444e-05,0.9881204788966944
TOKIO DEL PACIFICO S.A.S,676,7.969272559849414e-05,0.9882001716222929
MEGARED COMUNICACIONES S.A.S.,670,7.898539371448383e-05,0.9882791570160074
AFCV COMUNICACIONES SAS,669,7.886750506714878e-05,0.9883580245210746
SEPCOM COMUNICACIONES SAS,667,7.863172777247869e-05,0.988436656248847
ZABUD TECHNOLOGIES S.A.S,664,7.827806183047353e-05,0.9885149343106775
OSEGUTV SAS,652,7.686339806245293e-05,0.98859179770874
COLTEG COMUNICACIONES S.A.S,648,7.639184347311272e-05,0.988668189552213
INGENIERIA GPON TV S.A.S,648,7.639184347311272e-05,0.9887445813956861
REDES OPERACIONES Y CONTROL S A S,646,7.615606617844262e-05,0.9888207374618645
TELECOMUNICACIONES DEL CATATUMBO S.A.S.,640,7.544873429443232e-05,0.9888961861961589
COLOMBIA NET DE OCCIDENTE S.A.S.,640,7.544873429443232e-05,0.9889716349304534
ELEMEING S.A.S,632,7.450562511575192e-05,0.9890461405555692
TEVECOM SAS,631,7.438773646841687e-05,0.9891205282920376
COMITE DE USUARIOS DE ANTENA PARABOLICA DE COGUA (CUAPAC),624,7.35625159370715e-05,0.9891940908079746
FABRIMETAL ARROYAVE S.A.S.,624,7.35625159370715e-05,0.9892676533239116
GMARTEL SOLUCIONES INTEGRALES Y TELECOMUNICACIONES S.A.S,621,7.320884999506636e-05,0.9893408621739067
"ATYCO - ASESORIAS, TECNOLOGIA Y COMUNICACIONES S.A.S",612,7.21478521690509e-05,0.9894130100260757
EMPRESA DE TELECOMUNICACIONES DE PALMIRA ETP S.A.S.,609,7.179418622704576e-05,0.9894848042123028
CARIBETECH S.A.S.,608,7.16762975797107e-05,0.9895564805098825
SISTEMAS COMPUTARIZADOS DEL HUILA S.A.S.,603,7.108685434303545e-05,0.9896275673642255
TV MAR COMUNICACIONES S.A.S.,601,7.085107704836534e-05,0.9896984184412739
INTERED COLOMBIA S.A.S,600,7.073318840103029e-05,0.9897691516296749
IMB INGENIERIA EN REDES SAS,599,7.061529975369525e-05,0.9898397669294287
CORPORACION CIVICA ESTACION COMUNITARIA DE TELEVISION PERLA DEL TATAMA,599,7.061529975369525e-05,0.9899103822291824
TUNET-WORK S.A.S.,596,7.02616338116901e-05,0.9899806438629941
LOGYCABLE S.A.S.,583,6.872908139633444e-05,0.9900493729443904
FAST NET COMUNICACIONES ISP SAS,583,6.872908139633444e-05,0.9901181020257868
ORION COMUNICACIONES CHOACHI SAS,581,6.849330410166434e-05,0.9901865953298884
CYDETEL TELECOMUNICACIONES SAS,577,6.802174951232414e-05,0.9902546170794008
CABLENET DEL SUR TELECOMUNICACIONES SAS,575,6.778597221765404e-05,0.9903224030516184
MEGA FIBRA SAS,573,6.755019492298394e-05,0.9903899532465414
TV MOJANA S.A.S,570,6.719652898097878e-05,0.9904571497755225
SERVICONECTION SAS,569,6.707864033364373e-05,0.9905242284158561
CAMPOCOM SAS,565,6.660708574430354e-05,0.9905908355016004
ASOCIACION ANTENA PARABOLICA COMUNITARIA DEL MUNICIPIO DE COCORNA ANTEPACO,559,6.589975386029323e-05,0.9906567352554607
CITYNET ISP SAS,558,6.578186521295818e-05,0.9907225171206737
SOLUCIONES INTEGRALES EN TECNOLOGIA Y SEGURIDAD COMPUSEG S.A.S,556,6.554608791828807e-05,0.990788063208592
SERVICIOS SMAI GROUP S.A.S.,555,6.542819927095302e-05,0.9908534914078629
WANBRIDGE SAS,553,6.519242197628293e-05,0.9909186838298393
SERVICIOS INTEGRALES DE TELECOMUNICACIONES TURISMO ENERGIA Y CONSTRUCCION SERVIT,553,6.519242197628293e-05,0.9909838762518156
GAME INC,549,6.472086738694272e-05,0.9910485971192026
GRUPO SERVINET S.A.S.,543,6.401353550293241e-05,0.9911126106547055
GTD COLOMBIA S.A.S.,541,6.377775820826232e-05,0.9911763884129138
